genre,sample_rate,artist,length,song_name,part,file_path
acoustic,48000,Oasis,13330669,Wonderwall,3,../data/song_mels/acoustic/Oasis_Wonderwall_part3
acoustic,48000,Oasis,13330669,Wonderwall,4,../data/song_mels/acoustic/Oasis_Wonderwall_part4
acoustic,48000,Paramore,12833019,The Only Exception,1,../data/song_mels/acoustic/Paramore_The Only Exception_part1
acoustic,48000,Paramore,12833019,The Only Exception,2,../data/song_mels/acoustic/Paramore_The Only Exception_part2
acoustic,48000,Paramore,12833019,The Only Exception,3,../data/song_mels/acoustic/Paramore_The Only Exception_part3
acoustic,48000,Paramore,12833019,The Only Exception,4,../data/song_mels/acoustic/Paramore_The Only Exception_part4
acoustic,48000,Pearl Jam,10362602,Just Breathe,1,../data/song_mels/acoustic/Pearl Jam_Just Breathe_part1
acoustic,48000,Pearl Jam,10362602,Just Breathe,2,../data/song_mels/acoustic/Pearl Jam_Just Breathe_part2
acoustic,48000,Pearl Jam,10362602,Just Breathe,3,../data/song_mels/acoustic/Pearl Jam_Just Breathe_part3
acoustic,48000,Pink Floyd,16067840,Wish You Were Here,1,../data/song_mels/acoustic/Pink Floyd_Wish You Were Here_part1
acoustic,48000,Pink Floyd,16067840,Wish You Were Here,2,../data/song_mels/acoustic/Pink Floyd_Wish You Were Here_part2
acoustic,48000,Pink Floyd,16067840,Wish You Were Here,3,../data/song_mels/acoustic/Pink Floyd_Wish You Were Here_part3
acoustic,48000,Pink Floyd,16067840,Wish You Were Here,4,../data/song_mels/acoustic/Pink Floyd_Wish You Were Here_part4
acoustic,48000,Pink Floyd,16067840,Wish You Were Here,5,../data/song_mels/acoustic/Pink Floyd_Wish You Were Here_part5
acoustic,48000,Plain White T's,11661062,Hey There Delilah,1,../data/song_mels/acoustic/Plain White T's_Hey There Delilah_part1
acoustic,48000,Plain White T's,11661062,Hey There Delilah,2,../data/song_mels/acoustic/Plain White T's_Hey There Delilah_part2
acoustic,48000,Plain White T's,11661062,Hey There Delilah,3,../data/song_mels/acoustic/Plain White T's_Hey There Delilah_part3
acoustic,48000,Plain White T's,11661062,Hey There Delilah,4,../data/song_mels/acoustic/Plain White T's_Hey There Delilah_part4
acoustic,48000,Radiohead,12280199,Creep (acoustic),1,../data/song_mels/acoustic/Radiohead_Creep (acoustic)_part1
acoustic,48000,Radiohead,12280199,Creep (acoustic),2,../data/song_mels/acoustic/Radiohead_Creep (acoustic)_part2
acoustic,48000,Radiohead,12280199,Creep (acoustic),3,../data/song_mels/acoustic/Radiohead_Creep (acoustic)_part3
acoustic,48000,Radiohead,12280199,Creep (acoustic),4,../data/song_mels/acoustic/Radiohead_Creep (acoustic)_part4
acoustic,48000,Rise Against,12328682,Hero of War,1,../data/song_mels/acoustic/Rise Against_Hero of War_part1
acoustic,48000,Rise Against,12328682,Hero of War,2,../data/song_mels/acoustic/Rise Against_Hero of War_part2
acoustic,48000,Rise Against,12328682,Hero of War,3,../data/song_mels/acoustic/Rise Against_Hero of War_part3
acoustic,48000,Rise Against,12328682,Hero of War,4,../data/song_mels/acoustic/Rise Against_Hero of War_part4
acoustic,44100,Rise Against,9246720,Swing Life Away,1,../data/song_mels/acoustic/Rise Against_Swing Life Away_part1
acoustic,44100,Rise Against,9246720,Swing Life Away,2,../data/song_mels/acoustic/Rise Against_Swing Life Away_part2
acoustic,44100,Rise Against,9246720,Swing Life Away,3,../data/song_mels/acoustic/Rise Against_Swing Life Away_part3
acoustic,48000,Rodrigo y Gabriela,14247950,Diablo Rojo,1,../data/song_mels/acoustic/Rodrigo y Gabriela_Diablo Rojo_part1
acoustic,48000,Rodrigo y Gabriela,14247950,Diablo Rojo,2,../data/song_mels/acoustic/Rodrigo y Gabriela_Diablo Rojo_part2
acoustic,48000,Rodrigo y Gabriela,14247950,Diablo Rojo,3,../data/song_mels/acoustic/Rodrigo y Gabriela_Diablo Rojo_part3
acoustic,48000,Rodrigo y Gabriela,14247950,Diablo Rojo,4,../data/song_mels/acoustic/Rodrigo y Gabriela_Diablo Rojo_part4
acoustic,48000,Rodrigo y Gabriela,13696244,Stairway to Heaven,1,../data/song_mels/acoustic/Rodrigo y Gabriela_Stairway to Heaven_part1
acoustic,48000,Rodrigo y Gabriela,13696244,Stairway to Heaven,2,../data/song_mels/acoustic/Rodrigo y Gabriela_Stairway to Heaven_part2
acoustic,48000,Rodrigo y Gabriela,13696244,Stairway to Heaven,3,../data/song_mels/acoustic/Rodrigo y Gabriela_Stairway to Heaven_part3
acoustic,48000,Rodrigo y Gabriela,13696244,Stairway to Heaven,4,../data/song_mels/acoustic/Rodrigo y Gabriela_Stairway to Heaven_part4
acoustic,48000,Rodrigo y Gabriela,9961361,Tamacun,1,../data/song_mels/acoustic/Rodrigo y Gabriela_Tamacun_part1
acoustic,48000,Rodrigo y Gabriela,9961361,Tamacun,2,../data/song_mels/acoustic/Rodrigo y Gabriela_Tamacun_part2
acoustic,48000,Rodrigo y Gabriela,9961361,Tamacun,3,../data/song_mels/acoustic/Rodrigo y Gabriela_Tamacun_part3
acoustic,48000,Ryan Adams,11760815,Wonderwall,1,../data/song_mels/acoustic/Ryan Adams_Wonderwall_part1
acoustic,48000,Ryan Adams,11760815,Wonderwall,2,../data/song_mels/acoustic/Ryan Adams_Wonderwall_part2
acoustic,48000,Ryan Adams,11760815,Wonderwall,3,../data/song_mels/acoustic/Ryan Adams_Wonderwall_part3
acoustic,48000,Ryan Adams,11760815,Wonderwall,4,../data/song_mels/acoustic/Ryan Adams_Wonderwall_part4
acoustic,48000,The Beatles,6642560,Blackbird,1,../data/song_mels/acoustic/The Beatles_Blackbird_part1
acoustic,48000,The Beatles,6642560,Blackbird,2,../data/song_mels/acoustic/The Beatles_Blackbird_part2
acoustic,48000,The Kooks,4912414,Seaside,1,../data/song_mels/acoustic/The Kooks_Seaside_part1
acoustic,48000,Tracy Chapman,12778406,Fast Car,1,../data/song_mels/acoustic/Tracy Chapman_Fast Car_part1
acoustic,48000,Tracy Chapman,12778406,Fast Car,2,../data/song_mels/acoustic/Tracy Chapman_Fast Car_part2
acoustic,48000,Tracy Chapman,12778406,Fast Car,3,../data/song_mels/acoustic/Tracy Chapman_Fast Car_part3
acoustic,48000,Tracy Chapman,12778406,Fast Car,4,../data/song_mels/acoustic/Tracy Chapman_Fast Car_part4
acoustic,48000,William Fitzsimmons,17067782,Passion Play,1,../data/song_mels/acoustic/William Fitzsimmons_Passion Play_part1
acoustic,48000,William Fitzsimmons,17067782,Passion Play,2,../data/song_mels/acoustic/William Fitzsimmons_Passion Play_part2
acoustic,48000,William Fitzsimmons,17067782,Passion Play,3,../data/song_mels/acoustic/William Fitzsimmons_Passion Play_part3
acoustic,48000,William Fitzsimmons,17067782,Passion Play,4,../data/song_mels/acoustic/William Fitzsimmons_Passion Play_part4
acoustic,48000,William Fitzsimmons,17067782,Passion Play,5,../data/song_mels/acoustic/William Fitzsimmons_Passion Play_part5
alternative,44100,30 Seconds to Mars,14537728,The Kill,1,../data/song_mels/alternative/30 Seconds to Mars_The Kill_part1
alternative,44100,30 Seconds to Mars,14537728,The Kill,2,../data/song_mels/alternative/30 Seconds to Mars_The Kill_part2
alternative,44100,30 Seconds to Mars,14537728,The Kill,3,../data/song_mels/alternative/30 Seconds to Mars_The Kill_part3
alternative,44100,30 Seconds to Mars,14537728,The Kill,4,../data/song_mels/alternative/30 Seconds to Mars_The Kill_part4
alternative,44100,30 Seconds to Mars,14537728,The Kill,5,../data/song_mels/alternative/30 Seconds to Mars_The Kill_part5
alternative,44100,Arctic Monkeys,7814144,I Bet You Look Good on the Dancefloor,1,../data/song_mels/alternative/Arctic Monkeys_I Bet You Look Good on the Dancefloor_part1
alternative,44100,Arctic Monkeys,7814144,I Bet You Look Good on the Dancefloor,2,../data/song_mels/alternative/Arctic Monkeys_I Bet You Look Good on the Dancefloor_part2
alternative,44100,Beck,10244096,Loser,1,../data/song_mels/alternative/Beck_Loser_part1
alternative,44100,Beck,10244096,Loser,2,../data/song_mels/alternative/Beck_Loser_part2
alternative,44100,Beck,10244096,Loser,3,../data/song_mels/alternative/Beck_Loser_part3
alternative,44100,Björk,11761664,Army of Me,1,../data/song_mels/alternative/Björk_Army of Me_part1
alternative,44100,Björk,11761664,Army of Me,2,../data/song_mels/alternative/Björk_Army of Me_part2
alternative,44100,Björk,11761664,Army of Me,3,../data/song_mels/alternative/Björk_Army of Me_part3
alternative,44100,Björk,11761664,Army of Me,4,../data/song_mels/alternative/Björk_Army of Me_part4
alternative,48000,Bloc Party,9269778,Banquet,1,../data/song_mels/alternative/Bloc Party_Banquet_part1
alternative,48000,Bloc Party,9269778,Banquet,2,../data/song_mels/alternative/Bloc Party_Banquet_part2
alternative,48000,Bloc Party,9269778,Banquet,3,../data/song_mels/alternative/Bloc Party_Banquet_part3
alternative,44100,Blur,5405696,Song 2,1,../data/song_mels/alternative/Blur_Song 2_part1
alternative,44100,Blur,5405696,Song 2,2,../data/song_mels/alternative/Blur_Song 2_part2
alternative,48000,Coldplay,12280756,Clocks,1,../data/song_mels/alternative/Coldplay_Clocks_part1
alternative,48000,Coldplay,12280756,Clocks,2,../data/song_mels/alternative/Coldplay_Clocks_part2
alternative,48000,Coldplay,12280756,Clocks,3,../data/song_mels/alternative/Coldplay_Clocks_part3
alternative,48000,Coldplay,12280756,Clocks,4,../data/song_mels/alternative/Coldplay_Clocks_part4
alternative,48000,Coldplay,9346682,Don't Panic,1,../data/song_mels/alternative/Coldplay_Don't Panic_part1
alternative,48000,Coldplay,9346682,Don't Panic,2,../data/song_mels/alternative/Coldplay_Don't Panic_part2
alternative,48000,Coldplay,9346682,Don't Panic,3,../data/song_mels/alternative/Coldplay_Don't Panic_part3
alternative,48000,Coldplay,14102501,Fix You,1,../data/song_mels/alternative/Coldplay_Fix You_part1
alternative,48000,Coldplay,14102501,Fix You,2,../data/song_mels/alternative/Coldplay_Fix You_part2
alternative,48000,Coldplay,14102501,Fix You,3,../data/song_mels/alternative/Coldplay_Fix You_part3
alternative,48000,Coldplay,14102501,Fix You,4,../data/song_mels/alternative/Coldplay_Fix You_part4
alternative,48000,Coldplay,12821874,Speed of Sound,1,../data/song_mels/alternative/Coldplay_Speed of Sound_part1
alternative,48000,Coldplay,12821874,Speed of Sound,2,../data/song_mels/alternative/Coldplay_Speed of Sound_part2
alternative,48000,Coldplay,12821874,Speed of Sound,3,../data/song_mels/alternative/Coldplay_Speed of Sound_part3
alternative,48000,Coldplay,12821874,Speed of Sound,4,../data/song_mels/alternative/Coldplay_Speed of Sound_part4
alternative,48000,Coldplay,14304793,Talk,1,../data/song_mels/alternative/Coldplay_Talk_part1
alternative,48000,Coldplay,14304793,Talk,2,../data/song_mels/alternative/Coldplay_Talk_part2
alternative,48000,Coldplay,14304793,Talk,3,../data/song_mels/alternative/Coldplay_Talk_part3
alternative,48000,Coldplay,14304793,Talk,4,../data/song_mels/alternative/Coldplay_Talk_part4
alternative,48000,Coldplay,12733824,The Scientist,1,../data/song_mels/alternative/Coldplay_The Scientist_part1
alternative,48000,Coldplay,12733824,The Scientist,2,../data/song_mels/alternative/Coldplay_The Scientist_part2
alternative,48000,Coldplay,12733824,The Scientist,3,../data/song_mels/alternative/Coldplay_The Scientist_part3
alternative,48000,Coldplay,12733824,The Scientist,4,../data/song_mels/alternative/Coldplay_The Scientist_part4
alternative,44100,Coldplay,12835840,Trouble,1,../data/song_mels/alternative/Coldplay_Trouble_part1
alternative,44100,Coldplay,12835840,Trouble,2,../data/song_mels/alternative/Coldplay_Trouble_part2
alternative,44100,Coldplay,12835840,Trouble,3,../data/song_mels/alternative/Coldplay_Trouble_part3
alternative,44100,Coldplay,12835840,Trouble,4,../data/song_mels/alternative/Coldplay_Trouble_part4
alternative,44100,Coldplay,9870336,Violet Hill,1,../data/song_mels/alternative/Coldplay_Violet Hill_part1
alternative,44100,Coldplay,9870336,Violet Hill,2,../data/song_mels/alternative/Coldplay_Violet Hill_part2
alternative,44100,Coldplay,9870336,Violet Hill,3,../data/song_mels/alternative/Coldplay_Violet Hill_part3
alternative,48000,Coldplay,11620938,Viva la Vida,1,../data/song_mels/alternative/Coldplay_Viva la Vida_part1
alternative,48000,Coldplay,11620938,Viva la Vida,2,../data/song_mels/alternative/Coldplay_Viva la Vida_part2
alternative,48000,Coldplay,11620938,Viva la Vida,3,../data/song_mels/alternative/Coldplay_Viva la Vida_part3
alternative,48000,Coldplay,11620938,Viva la Vida,4,../data/song_mels/alternative/Coldplay_Viva la Vida_part4
alternative,48000,Coldplay,13065962,Yellow,1,../data/song_mels/alternative/Coldplay_Yellow_part1
alternative,48000,Coldplay,13065962,Yellow,2,../data/song_mels/alternative/Coldplay_Yellow_part2
alternative,48000,Coldplay,13065962,Yellow,3,../data/song_mels/alternative/Coldplay_Yellow_part3
alternative,48000,Coldplay,13065962,Yellow,4,../data/song_mels/alternative/Coldplay_Yellow_part4
alternative,44100,Foo Fighters,12847104,Everlong,1,../data/song_mels/alternative/Foo Fighters_Everlong_part1
alternative,44100,Foo Fighters,12847104,Everlong,2,../data/song_mels/alternative/Foo Fighters_Everlong_part2
alternative,44100,Foo Fighters,12847104,Everlong,3,../data/song_mels/alternative/Foo Fighters_Everlong_part3
alternative,44100,Foo Fighters,12847104,Everlong,4,../data/song_mels/alternative/Foo Fighters_Everlong_part4
alternative,48000,Foo Fighters,12973454,The Pretender,1,../data/song_mels/alternative/Foo Fighters_The Pretender_part1
alternative,48000,Foo Fighters,12973454,The Pretender,2,../data/song_mels/alternative/Foo Fighters_The Pretender_part2
alternative,48000,Foo Fighters,12973454,The Pretender,3,../data/song_mels/alternative/Foo Fighters_The Pretender_part3
alternative,48000,Foo Fighters,12973454,The Pretender,4,../data/song_mels/alternative/Foo Fighters_The Pretender_part4
alternative,48000,Franz Ferdinand,11525643,Take Me Out,1,../data/song_mels/alternative/Franz Ferdinand_Take Me Out_part1
alternative,48000,Franz Ferdinand,11525643,Take Me Out,2,../data/song_mels/alternative/Franz Ferdinand_Take Me Out_part2
alternative,48000,Franz Ferdinand,11525643,Take Me Out,3,../data/song_mels/alternative/Franz Ferdinand_Take Me Out_part3
alternative,48000,Franz Ferdinand,11525643,Take Me Out,4,../data/song_mels/alternative/Franz Ferdinand_Take Me Out_part4
alternative,48000,Goo Goo Dolls,10349784,Iris,1,../data/song_mels/alternative/Goo Goo Dolls_Iris_part1
alternative,48000,Goo Goo Dolls,10349784,Iris,2,../data/song_mels/alternative/Goo Goo Dolls_Iris_part2
alternative,48000,Goo Goo Dolls,10349784,Iris,3,../data/song_mels/alternative/Goo Goo Dolls_Iris_part3
alternative,44100,Gorillaz,12091392,Clint Eastwood,1,../data/song_mels/alternative/Gorillaz_Clint Eastwood_part1
alternative,44100,Gorillaz,12091392,Clint Eastwood,2,../data/song_mels/alternative/Gorillaz_Clint Eastwood_part2
alternative,44100,Gorillaz,12091392,Clint Eastwood,3,../data/song_mels/alternative/Gorillaz_Clint Eastwood_part3
alternative,44100,Gorillaz,12091392,Clint Eastwood,4,../data/song_mels/alternative/Gorillaz_Clint Eastwood_part4
alternative,44100,Gorillaz,12700672,DARE,1,../data/song_mels/alternative/Gorillaz_DARE_part1
alternative,44100,Gorillaz,12700672,DARE,2,../data/song_mels/alternative/Gorillaz_DARE_part2
alternative,44100,Gorillaz,12700672,DARE,3,../data/song_mels/alternative/Gorillaz_DARE_part3
alternative,44100,Gorillaz,12700672,DARE,4,../data/song_mels/alternative/Gorillaz_DARE_part4
alternative,44100,Gorillaz,11199488,Feel Good Inc.,1,../data/song_mels/alternative/Gorillaz_Feel Good Inc._part1
alternative,44100,Gorillaz,11199488,Feel Good Inc.,2,../data/song_mels/alternative/Gorillaz_Feel Good Inc._part2
alternative,44100,Gorillaz,11199488,Feel Good Inc.,3,../data/song_mels/alternative/Gorillaz_Feel Good Inc._part3
alternative,44100,Gorillaz,11199488,Feel Good Inc.,4,../data/song_mels/alternative/Gorillaz_Feel Good Inc._part4
alternative,44100,Green Day,12687360,Boulevard of Broken Dreams,1,../data/song_mels/alternative/Green Day_Boulevard of Broken Dreams_part1
alternative,44100,Green Day,12687360,Boulevard of Broken Dreams,2,../data/song_mels/alternative/Green Day_Boulevard of Broken Dreams_part2
alternative,44100,Green Day,12687360,Boulevard of Broken Dreams,3,../data/song_mels/alternative/Green Day_Boulevard of Broken Dreams_part3
alternative,44100,Green Day,12687360,Boulevard of Broken Dreams,4,../data/song_mels/alternative/Green Day_Boulevard of Broken Dreams_part4
alternative,48000,Hoobastank,12024408,The Reason,1,../data/song_mels/alternative/Hoobastank_The Reason_part1
alternative,48000,Hoobastank,12024408,The Reason,2,../data/song_mels/alternative/Hoobastank_The Reason_part2
alternative,48000,Hoobastank,12024408,The Reason,3,../data/song_mels/alternative/Hoobastank_The Reason_part3
alternative,48000,Hoobastank,12024408,The Reason,4,../data/song_mels/alternative/Hoobastank_The Reason_part4
alternative,48000,Incubus,11225827,Drive,1,../data/song_mels/alternative/Incubus_Drive_part1
alternative,48000,Incubus,11225827,Drive,2,../data/song_mels/alternative/Incubus_Drive_part2
alternative,48000,Incubus,11225827,Drive,3,../data/song_mels/alternative/Incubus_Drive_part3
alternative,44100,Jet,9473024,Are You Gonna Be My Girl,1,../data/song_mels/alternative/Jet_Are You Gonna Be My Girl_part1
alternative,44100,Jet,9473024,Are You Gonna Be My Girl,2,../data/song_mels/alternative/Jet_Are You Gonna Be My Girl_part2
alternative,44100,Jet,9473024,Are You Gonna Be My Girl,3,../data/song_mels/alternative/Jet_Are You Gonna Be My Girl_part3
alternative,44100,Joy Division,9267200,Love Will Tear Us Apart,1,../data/song_mels/alternative/Joy Division_Love Will Tear Us Apart_part1
alternative,44100,Joy Division,9267200,Love Will Tear Us Apart,2,../data/song_mels/alternative/Joy Division_Love Will Tear Us Apart_part2
alternative,44100,Joy Division,9267200,Love Will Tear Us Apart,3,../data/song_mels/alternative/Joy Division_Love Will Tear Us Apart_part3
alternative,48000,Juzhin,11749669,Railways,1,../data/song_mels/alternative/Juzhin_Railways_part1
alternative,48000,Juzhin,11749669,Railways,2,../data/song_mels/alternative/Juzhin_Railways_part2
alternative,48000,Juzhin,11749669,Railways,3,../data/song_mels/alternative/Juzhin_Railways_part3
alternative,48000,Juzhin,11749669,Railways,4,../data/song_mels/alternative/Juzhin_Railways_part4
alternative,48000,Juzhin,22754813,Sakhalin,1,../data/song_mels/alternative/Juzhin_Sakhalin_part1
alternative,48000,Juzhin,22754813,Sakhalin,2,../data/song_mels/alternative/Juzhin_Sakhalin_part2
alternative,48000,Juzhin,22754813,Sakhalin,3,../data/song_mels/alternative/Juzhin_Sakhalin_part3
alternative,48000,Juzhin,22754813,Sakhalin,4,../data/song_mels/alternative/Juzhin_Sakhalin_part4
alternative,48000,Juzhin,22754813,Sakhalin,5,../data/song_mels/alternative/Juzhin_Sakhalin_part5
alternative,48000,Juzhin,22754813,Sakhalin,6,../data/song_mels/alternative/Juzhin_Sakhalin_part6
alternative,48000,Juzhin,22754813,Sakhalin,7,../data/song_mels/alternative/Juzhin_Sakhalin_part7
alternative,48000,Juzhin,13073764,Tupona,1,../data/song_mels/alternative/Juzhin_Tupona_part1
alternative,48000,Juzhin,13073764,Tupona,2,../data/song_mels/alternative/Juzhin_Tupona_part2
alternative,48000,Juzhin,13073764,Tupona,3,../data/song_mels/alternative/Juzhin_Tupona_part3
